"pop","exposure","pop_exposure"
"Funhe2EKm016820",0.163612975338939,0.692913312734841,0.84460729687914
"Funhe2EKm016822",0.00294485780506739,0.981889172702998,0.526684772272853
"Funhe2EKm016823",0.0460876722225814,0.109980590573822,0.107353829188366
"Funhe2EKm016824",0.335356863823356,0.0950282549136057,0.357659159659213
"Funhe2EKm016825",0.154499686654137,0.237982510616656,0.106712157427066
"Funhe2EKm016826",0.145579647751171,0.0573415872241199,0.421263184825293
"Funhe2EKm016839",0.584579636162796,0.0237461105193317,0.777100092333458
"Funhe2EKm016841",0.000115874405434117,3.42746662661398e-05,0.0885051603356736
"Funhe2EKm016845",0.010200007410516,0.0486501499940242,0.670906161046679
"Funhe2EKm016847",0.00805167468391513,0.552867586169487,0.296148077864336
"Funhe2EKm016851",0.0396392592518651,0.428168946627251,0.92386332676238
"Funhe2EKm016853",0.432299764964534,0.0160538822537078,0.901496464959013
"Funhe2EKm016854",0.0238816948551945,0.013237857626348,0.0329370041309304
"Funhe2EKm016858",0.406795548223457,0.381421119973975,0.489429829466903
"Funhe2EKm016864",0.23261785207427,0.688206204198934,0.789300143676126
"Funhe2EKm016870",0.0528297555077382,0.0912950174951756,0.173171293417698
"Funhe2EKm016883",0.000926348484358637,3.18241120442918e-06,0.0297977187197272
"Funhe2EKm016885",0.244601291232793,0.940613162981603,0.367784964565473
"Funhe2EKm016887",9.38106035463479e-07,0.551615263233131,0.136951671994283
"Funhe2EKm016891",0.742361293644485,0.078986059398457,0.793565295043483
"Funhe2EKm016896",2.04649264651195e-05,0.00022419031168009,0.333717437820753
"Funhe2EKm016897",0.103656358597932,0.456026040464323,0.796565212102063
"Funhe2EKm016898",0.112956772536439,0.115553022057937,0.894168276017085
"Funhe2EKm016899",0.0181968785238257,0.38396785138204,0.124908854229964
"Funhe2EKm016904",0.732487583527387,0.23338747675672,0.535404768024971
"Funhe2EKm016912",0.184592466221056,0.245396094047794,0.327781445873303
"Funhe2EKm016913",0.0815111000254065,0.545919291912782,0.409021622688103
"Funhe2EKm016915",0.159976451691881,0.832744651910425,0.930088900063807
"Funhe2EKm016916",0.000904214706254262,0.58624780092696,0.151064397038816
"Funhe2EKm016918",0.78324071597859,0.00014509971609824,0.735132322942141
"Funhe2EKm016921",0.715458584965612,0.128625502044519,0.705507058114138
"Funhe2EKm016923",0.0492125778474336,0.561918132094016,0.154458796221844
"Funhe2EKm016924",0.00985028858305201,0.123218347436723,0.927418687182894
"Funhe2EKm016925",0.0758586874383009,0.222305878026926,0.701382196847042
"Funhe2EKm016926",0.893336865765972,0.788170488003787,0.138731125788979
"Funhe2EKm016929",0.0399371530393233,0.00698845889149809,0.963331553969878
"Funhe2EKm016930",0.266465837485727,0.643918648063527,0.590897876997764
"Funhe2EKm016936",5.31266783612306e-05,0.297527049348994,0.0167513950259271
"Funhe2EKm016937",0.487796326287134,0.771958184237994,0.634719269627291
"Funhe2EKm016940",0.784824709749783,0.859917781984553,0.886138346981987
"Funhe2EKm016941",0.0133169428063347,0.638691090880619,0.56722663429771
"Funhe2EKm016945",2.78324272015189e-09,0.669535749899788,0.452821474321199
"Funhe2EKm016948",0.401314107327547,1.31156257013605e-06,0.00166950921746413
"Funhe2EKm016965",2.77551730518605e-05,0.82459612595661,0.690465527391896
"Funhe2EKm016966",0.33079948820432,0.0228681616730274,0.322917755311862
"Funhe2EKm016969",0.00870214876247405,0.133624845395123,0.128962674977248
"Funhe2EKm016970",0.56165016383868,0.682021951596644,0.114822581175849
"Funhe2EKm016973",0.0503453106104682,0.966352248482949,0.768304432360532
"Funhe2EKm016981",0.0216935743408937,0.0623401157051376,0.826179237249003
"Funhe2EKm016986",0.0594419647253788,0.568420197525901,0.0993854288450392
"Funhe2EKm016993",0.860101489273292,0.203410619869854,0.135047302047298
"Funhe2EKm016994",0.316301986918356,0.373621594875883,0.831922450714641
"Funhe2EKm016998",0.0232527532630141,0.120000277402572,0.739140543808341
"Funhe2EKm017000",0.292071766281568,0.968926746757925,0.0385217692315619
"Funhe2EKm017002",0.00566865008344918,0.0188306526060763,0.362946366976341
"Funhe2EKm017003",0.00272150031973994,0.747043276403228,0.632014290757345
"Funhe2EKm017004",0.458987465755464,0.126658426546998,0.415489076436299
"Funhe2EKm017006",0.0017303305541092,0.548999989791445,0.361491245749408
"Funhe2EKm017007",5.0301467034557e-05,0.0392206333938111,0.940614324044771
"Funhe2EKm017008",0.309582344701759,0.388892421064379,0.85323117483551
"Funhe2EKm017012",0.875107188205986,0.286089725890655,0.406062416299246
"Funhe2EKm017017",0.0745629127272585,0.194832924281063,0.237888673564748
"Funhe2EKm017022",0.0115640292066234,0.713086167099876,0.374566220803344
"Funhe2EKm017024",0.0989654134310841,0.415788811590873,0.264100207697463
"Funhe2EKm017025",9.24202193678712e-10,0.739051183176353,0.460948493281716
"Funhe2EKm017032",0.00823476545427057,0.365426169249561,0.328319463961026
"Funhe2EKm017033",0.0452850807369366,0.629452628224977,0.213454129785304
"Funhe2EKm017044",0.00133525226211338,0.800797618673237,0.68739845767469
"Funhe2EKm017045",0.286852605908862,0.0886284750869388,0.172159419807562
"Funhe2EKm017052",0.0173736055482745,0.148207394679038,0.335328526489583
"Funhe2EKm017053",1.07438153346815e-30,0.0364871806638994,0.015533276598503
"Funhe2EKm017058",0.0159986226013974,0.734128054116881,0.0899705587085563
"Funhe2EKm017060",0.662656641533432,0.0716562681569524,0.697075608974348
"Funhe2EKm017063",0.000776403680923199,0.246412803547057,0.264808228308579
"Funhe2EKm017064",0.00456708415497683,0.0159478211364287,0.366321682193995
"Funhe2EKm017066",0.0251497798680613,0.168114398931441,0.51624345387267
"Funhe2EKm017073",0.341393205748924,0.173501255563979,0.353539926589736
"Funhe2EKm017080",2.71726979446883e-07,0.622722730637804,0.572794409679589
"Funhe2EKm017084",0.168289111986626,0.0435614508254419,0.0945400182117992
"Funhe2EKm017086",0.824106715589405,0.431691222759071,0.106974531666261
"Funhe2EKm017087",0.510997541554025,0.96690938366743,0.523916829149112
"Funhe2EKm017096",0.00954241518508992,0.251677489557609,0.733515289237852
"Funhe2EKm017098",0.123344489244046,0.0987380790789105,0.854285321727007
"Funhe2EKm017099",0.619488418642653,0.335744982835462,0.262801322211486
"Funhe2EKm017101",0.000276992883614782,0.453457893861535,0.799686675345118
"Funhe2EKm017112",0.15270409577268,0.263022228947153,0.221412614801558
"Funhe2EKm017125",0.540587946009549,0.116034568531254,0.0250705525628815
"Funhe2EKm017134",0.0587142137456798,0.236636821048695,0.207872358925966
"Funhe2EKm017135",0.462260207661675,0.797852941004442,0.75752699207183
"Funhe2EKm017136",0.0442825508613492,0.557681800722503,0.739397877808185
"Funhe2EKm017137",1.51071792101726e-05,0.867436643480568,0.815253265242075
"Funhe2EKm017139",0.0260250315429975,0.08838772316736,0.278624406053905
"Funhe2EKm017145",0.0375381736787781,0.722008960581235,0.0392693447424982
"Funhe2EKm017157",0.181581209597763,0.916313580901384,0.760326427160749
"Funhe2EKm017159",0.327625164326659,0.148907189266035,0.639953123968244
"Funhe2EKm017160",0.477686968313951,0.205325707594236,0.865986615213926
"Funhe2EKm017161",8.65527396762375e-05,0.0109755250427464,0.170284158631485
"Funhe2EKm017164",0.000608359608871045,0.120311897706171,0.808509050103793
"Funhe2EKm017168",0.022263766508042,0.575461457693766,0.000327624710199552
"Funhe2EKm017169",7.07534583697905e-11,0.00438988843876901,0.132313482569412
"Funhe2EKm017176",0.361876335851883,0.297105640293517,0.843170541630613
"Funhe2EKm017178",0.422633698150842,0.00708714463886056,0.975116693325718
"Funhe2EKm017179",0.508484933065492,0.00145307107499137,0.447062333962917
"Funhe2EKm017191",0.152952957411867,0.480959170004091,0.253267600195245
"Funhe2EKm017193",8.77839853223827e-06,0.516223149454485,0.548947650145207
"Funhe2EKm017198",0.443669392355898,0.109633180392037,0.873587829714783
"Funhe2EKm017199",0.000328624186788136,0.0721795426807335,0.123882941814947
"Funhe2EKm017203",0.000999425618838496,4.3511144408656e-11,0.0168695045579386
"Funhe2EKm017204",0.107887828546042,0.241385670512132,0.257413297517258
"Funhe2EKm017209",0.000594063636945162,0.806846464292721,0.475318288924519
"Funhe2EKm017221",0.0893182253875189,0.0174801890281601,0.277610717157352
"Funhe2EKm017223",0.00689805064601211,0.049227062019073,0.196255054858108
"Funhe2EKm017224",0.643659944561249,0.252392471574264,0.409881037043421
"Funhe2EKm017225",3.34519489189076e-07,1.22044040880874e-07,0.0932736286032196
"Funhe2EKm017231",1.53258300530686e-05,0.410839785556328,0.797834495582333
"Funhe2EKm017235",0.000431940035886988,0.301178203089083,0.972220481612523
"Funhe2EKm017239",0.0555467189396616,0.122045961226672,0.874736878812736
"Funhe2EKm017257",0.355711731149563,0.21622887282536,0.435876782989408
"Funhe2EKm017258",0.397863561896262,0.528387404438734,0.801151019201434
"Funhe2EKm017267",0.152556806858198,0.0176873152980356,0.922387135901584
"Funhe2EKm017270",0.2599933638747,0.953162940687183,0.143028292915189
"Funhe2EKm017283",0.488868784294953,0.524822319375912,0.0680684281456303
"Funhe2EKm017285",0.259451493208066,0.0675182716742438,0.361183018283952
"Funhe2EKm017288",0.291905774904266,0.219057023796524,0.215102186749723
"Funhe2EKm017293",0.248401311889478,0.000130046163814117,0.186294829450164
"Funhe2EKm017294",0.253237389257716,0.061925338284014,0.807351241522326
"Funhe2EKm017298",0.209834789940346,0.0439474669606492,0.468986512917608
"Funhe2EKm017299",0.0165223463282935,0.000127818845335271,0.00147148704641184
"Funhe2EKm017301",5.22946207020485e-07,0.000300139446509612,0.0747591037491448
"Funhe2EKm017302",0.0810801239198355,0.0638078296202392,0.176252238779675
"Funhe2EKm017303",0.340306280705096,0.0728357204312007,0.783428990008871
"Funhe2EKm017304",5.59191423487903e-05,0.811701681882876,0.799625827562422
"Funhe2EKm017305",0.000767295877324361,0.434447551268088,0.688075442629854
"Funhe2EKm017309",0.175346741736133,0.124096061177174,0.884740376958196
"Funhe2EKm017316",0.111994485491062,0.0029514727931765,0.0168432499685318
"Funhe2EKm017319",0.129521640766471,0.480803782560191,0.600299998356806
"Funhe2EKm017320",0.00942895168799159,0.00149855021278404,0.281433874529192
"Funhe2EKm017324",0.0100847126888371,0.600093231951604,0.992613333523798
"Funhe2EKm017325",0.00214582359396576,0.0698523529895987,0.187953816035217
"Funhe2EKm017326",1.35016040118162e-06,3.33843684759681e-08,0.181313334205122
"Funhe2EKm017328",0.0034931885646282,0.35428781967555,0.824411142681861
"Funhe2EKm017330",9.09263644985338e-06,0.206048645407454,0.82087523756768
"Funhe2EKm017331",0.0217450025581897,0.0198444240724516,0.467064512727389
"Funhe2EKm017336",0.985343553898729,0.0408326999914424,0.0313335357839579
"Funhe2EKm017337",5.52204894223625e-05,0.463373197065392,0.196795675060655
"Funhe2EKm017338",0.133471842477987,0.13886825213327,0.041380326659182
"Funhe2EKm017339",0.000243412385164315,0.0627259762457048,0.319116789744205
"Funhe2EKm017344",0.0553151548851897,0.278160082979027,0.85509206417664
"Funhe2EKm017353",0.0486857110467128,0.0680790091112209,0.974908342570799
"Funhe2EKm017361",0.00100952957504352,0.0790199399877415,0.788727977863425
"Funhe2EKm017365",0.0455805565849259,0.308739134776199,0.177289971505682
"Funhe2EKm017366",0.00133176763609345,0.000357276132378986,0.739308483670827
"Funhe2EKm017368",0.501013703125662,0.0171157974723887,0.519596315810088
"Funhe2EKm017371",0.135442714702614,0.0159476757644607,0.439680298333562
"Funhe2EKm017372",6.63406737787399e-11,0.898795230879196,0.214420187748155
"Funhe2EKm017373",0.489077853823068,0.319150294219989,0.0656607402318092
"Funhe2EKm017376",0.816023738284181,0.403616867326824,0.997918244919627
"Funhe2EKm017384",0.184757509016107,0.266768448964821,0.192351179553587
"Funhe2EKm017386",1.61436649212125e-06,0.433765462300625,0.912946021461557
"Funhe2EKm017387",0.000303047223411344,0.314981755841814,0.0723011206060993
"Funhe2EKm017388",0.023769475344479,0.252782175808086,0.856252993424637
"Funhe2EKm017389",0.954155566761757,0.106462967110306,0.964019547368289
"Funhe2EKm017390",0.00465966386649062,0.21455866841983,0.668087668681335
"Funhe2EKm017398",5.76174077608528e-05,0.192908272491073,0.528935929545611
"Funhe2EKm017403",0.86348308652474,0.308755622843688,0.781138755282389
"Funhe2EKm017405",0.236156450606169,0.997264627142082,0.970268801279238
"Funhe2EKm017407",0.0672445658846178,0.0576144229167667,0.765596306169809
"Funhe2EKm017412",0.174287214968733,0.368942089198019,0.767537212698141
"Funhe2EKm017414",0.00627220987054574,0.589720519953006,0.321841817828423
"Funhe2EKm017416",0.00198580197262906,0.450244150145464,0.34677277382862
"Funhe2EKm017417",0.40686034425307,0.708056358567369,0.768231149839818
"Funhe2EKm017419",0.0373984568812068,0.901801537184276,0.981706323133869
"Funhe2EKm017420",0.000220944308190735,0.0178867083546,0.57073143765185
"Funhe2EKm017421",0.0279079250293601,0.921618027278746,0.26793840970791
"Funhe2EKm017423",0.289761243435969,0.0689897369267109,0.499104057641569
"Funhe2EKm017426",0.0515841606125674,0.372410544463232,0.0277994019613688
"Funhe2EKm017427",0.769336770535263,0.796301213065701,0.591587168879037
"Funhe2EKm017429",0.00029917038556965,0.0245847640964099,0.203976989517821
"Funhe2EKm017430",0.0156830421188183,0.0574673798764448,0.474306932280095
"Funhe2EKm017434",0.000891716060761473,0.0764089239747304,0.513248201631161
"Funhe2EKm017435",0.000948701397345651,0.397811719760711,0.504629378204324
"Funhe2EKm017436",0.0191284387215759,0.8549731766497,0.0257997441510596
"Funhe2EKm017452",0.571817404178043,0.242608074890067,0.735350499504697
"Funhe2EKm017462",0.00148719225315705,0.00131854399811255,0.0310801341977433
"Funhe2EKm017467",0.972463241852664,0.296301766976601,0.883083343092466
"Funhe2EKm017468",0.0847733111989963,0.355017629058523,0.518299792361156
"Funhe2EKm017469",6.69020874585935e-06,0.00567799310437997,0.228298756760528
"Funhe2EKm017472",0.0325374791780289,0.0211273553478176,0.104612665308748
"Funhe2EKm017474",0.881475190165618,0.534256201325418,0.854216953264949
"Funhe2EKm017476",0.0520407169859058,0.537011989816596,0.723662742573339
"Funhe2EKm017480",0.0794384760572254,0.00141852789336971,0.643804724547782
"Funhe2EKm017490",0.0265262233514983,0.00179209095275243,0.630212538267311
"Funhe2EKm017492",0.0377171866020829,0.289233517645746,0.564934695286036
"Funhe2EKm017494",0.364624162842396,0.858910397430828,0.754046859879611
"Funhe2EKm017495",0.95511787067788,0.39066182307059,0.317034484173471
"Funhe2EKm017496",0.0874956053838125,0.00148037371365241,0.824071975573134
"Funhe2EKm017500",0.239728502801296,0.357814855372094,0.359649845117827
"Funhe2EKm017510",0.58202462690661,0.930792629845723,0.627463781971008
"Funhe2EKm017514",0.0725665628251725,0.0918978756065882,0.133529734326839
"Funhe2EKm017517",0.487670486052303,0.0117806429856161,0.139038620448003
"Funhe2EKm017520",0.0482808983647347,0.0896065644490437,0.400104215309904
"Funhe2EKm017525",0.00861279702964923,0.468000300328021,0.195948154759405
"Funhe2EKm017526",0.00196589751637594,0.000500102460357052,0.0858290906414489
"Funhe2EKm017527",0.0181043029575489,0.510086183639664,0.839122123489649
"Funhe2EKm017528",0.000835132890536838,0.478915816680538,0.652555168466812
"Funhe2EKm017533",1.73082234511653e-06,0.0413856523661938,0.0360245083176557
"Funhe2EKm017534",1.40414542351155e-08,0.0875064543080116,0.9399370682838
"Funhe2EKm017536",0.00655188698771538,0.0521483139893744,0.160921543496306
"Funhe2EKm017538",0.00365825660982678,0.452087796541364,0.583017073449646
"Funhe2EKm017540",0.258821124124477,0.203954437741887,0.386854760966165
"Funhe2EKm017542",0.00272659473746178,0.234985840075659,0.186917762521328
"Funhe2EKm017544",3.69008057957624e-06,0.00412009355131084,0.190373010036852
"Funhe2EKm017545",5.91053403854961e-06,0.0482239750553509,0.0393162164663698
"Funhe2EKm017546",0.000105121620944426,0.0856721417800219,0.0336748442517246
"Funhe2EKm017548",0.0108825543865006,0.307651186952918,0.444124474920734
"Funhe2EKm017552",0.275339775784802,0.59407837213974,0.13935197282658
"Funhe2EKm017553",0.00395765573302767,0.791319407359511,0.103811579024078
"Funhe2EKm017555",0.0754866673066023,0.64359783780479,0.0490941517530535
"Funhe2EKm017558",0.00215785324322759,0.0152778101239311,0.0630217069084589
"Funhe2EKm017559",0.115031919186906,0.430551528054865,0.131545815670428
"Funhe2EKm017560",0.355062762850995,0.000171372197139127,0.0183763241443093
"Funhe2EKm017566",0.0264347674902131,0.336147391540837,0.128382611035239
"Funhe2EKm017567",0.65157205852674,0.93793857536601,0.252945426731545
"Funhe2EKm017568",0.185350697051085,0.00459472386541112,0.793695928857225
"Funhe2EKm017569",0.211851746709194,0.0378783314258851,0.706724220653502
"Funhe2EKm017571",0.885003071783425,0.416313656205737,0.814560140035058
"Funhe2EKm017574",0.000960757712932653,0.0153458750684067,0.661310603059816
"Funhe2EKm017576",0.314495527780072,0.0295588268727166,0.432455636431969
"Funhe2EKm017577",0.0123803109087666,0.835420352559115,0.353422850739658
"Funhe2EKm017578",0.00817191515812108,0.60031172979343,0.716626696819784
"Funhe2EKm017579",0.135693055886147,0.00268280580078496,0.568712023370746
"Funhe2EKm017580",0.0396500211862208,0.130893193328521,0.729143958372179
"Funhe2EKm017581",0.489213326991787,0.625913472524339,0.115292782113485
"Funhe2EKm017583",0.0795521954634585,0.144415630201978,0.428706336106081
"Funhe2EKm017584",0.5966746384888,0.201725784740713,0.381115034097309
"Funhe2EKm017585",0.0958252804349392,0.310432071877675,0.0743223628518108
"Funhe2EKm017587",0.0685080225932695,0.00785479481704017,0.0640310468177319
"Funhe2EKm017588",0.000272274079201752,0.0499468606709697,0.0165798361697806
"Funhe2EKm017589",0.000107812349681746,0.00115771077014419,0.670206543983034
"Funhe2EKm017592",0.0010485051413573,0.43230578708792,0.272809444517987
"Funhe2EKm017594",0.0161449524723228,0.504447834581009,0.338432301469607
"Funhe2EKm017595",0.43553502286354,0.293790065256328,0.21701910718097
"Funhe2EKm017599",0.0607655161057626,0.48664258417564,0.862892922769241
"Funhe2EKm017600",0.203771936013661,0.350555672252369,0.567880774412931
"Funhe2EKm017601",0.243856836840164,0.14129444534379,0.804111174980445
"Funhe2EKm017602",0.0103353092532398,0.667109407127617,0.830032369487255
"Funhe2EKm017603",0.0205722345348028,3.61556034281994e-05,0.284155871479456
"Funhe2EKm017607",3.20441998485551e-08,0.000546408652466033,0.243199450685475
"Funhe2EKm017609",0.00809133774343761,0.408917445740028,0.376203666394734
"Funhe2EKm017611",0.000228048241056552,0.180890916217053,0.131285864219552
"Funhe2EKm017612",7.27717248526574e-05,0.111907520270312,0.0129525402875919
"Funhe2EKm017613",0.285829538874088,0.183204515302135,0.255446930241054
"Funhe2EKm017614",0.33343336821629,0.173506102052344,0.486067276258471
"Funhe2EKm017615",0.27806303609421,0.812792492588661,0.255164718489815
"Funhe2EKm017617",0.00921466523797439,0.229735946670728,0.665790113246883
"Funhe2EKm017618",0.991820199564003,0.257092089761939,0.191421914663734
"Funhe2EKm017619",0.0554820595411245,0.793025228611004,0.96486679228409
"Funhe2EKm017620",0.0932251160885003,0.471162888427884,0.954654131012134
"Funhe2EKm017622",0.910990602011011,0.66334427450634,0.296519398022669
"Funhe2EKm017624",0.346181507490732,0.00552739474643578,0.376655448849194
"Funhe2EKm017625",0.873882718532391,0.147044268636888,0.924047394513781
"Funhe2EKm017626",0.00333283558389821,0.250564271637399,0.549791147897388
"Funhe2EKm017627",1.11022797886948e-07,1.59977939974767e-07,0.00445883533700614
"Funhe2EKm017627l2",0.0984386677950972,0.953163464330779,0.914562487745797
"Funhe2EKm017628",0.0475969342746708,0.0125385833756348,0.288043574821012
"Funhe2EKm017632",0.957091921234819,0.401386710603064,0.0385415439605346
"Funhe2EKm017633",0.0106215057966502,0.0564190909725106,0.0901932511624358
"Funhe2EKm017636",0.103206582646824,0.0200798274288366,0.063316841360206
"Funhe2EKm017637",0.343269451165203,0.527247829304442,0.213696306471411
"Funhe2EKm017641",0.0185490937223502,0.00178296157842522,0.310093833412995
"Funhe2EKm017642",0.149311224865713,0.0997601483413369,0.613529973806044
"Funhe2EKm017643",0.78092575284999,0.0496230088865866,0.990890319490372
"Funhe2EKm017644",0.896976655782344,0.454040060715045,0.0463216252685191
"Funhe2EKm017645",0.0188406523791841,0.115945342310321,0.0283453383369596
"Funhe2EKm017647",0.0227305793615827,0.00354028163207121,0.376677289711378
"Funhe2EKm017648",0.0838157704495909,5.47787082251285e-09,0.417173701458915
"Funhe2EKm017649",1.15977415468103e-05,2.53184919354225e-08,0.0403777224846754
"Funhe2EKm017651",0.443581645208889,0.911975092985004,0.698217396463112
"Funhe2EKm017652",0.0166576336473195,0.0130919911773212,0.516536844896864
"Funhe2EKm017653",0.00478900573324736,0.16552601235192,0.829251917481065
"Funhe2EKm017654",0.000543224975816085,0.0401500445261799,0.0993053916994492
"Funhe2EKm017655",0.0788283741495494,0.375228490259573,0.862744917873011
"Funhe2EKm017656",0.000221004651323582,0.144344309509818,0.0399632250678341
"Funhe2EKm017657",0.0120197921591237,0.627312632156712,0.698204381073544
"Funhe2EKm017658",9.82163724869893e-06,0.885665890667521,0.0829216376092102
"Funhe2EKm017659",0.0113677482977216,0.180918792448101,0.410306141714983
"Funhe2EKm017660",0.00422554057672079,0.342391814304234,0.684903695375036
"Funhe2EKm017661",0.14095575860555,0.102936202866932,0.80268652132887
"Funhe2EKm017662",0.284242035878481,0.0118318568203282,0.806693904461742
"Funhe2EKm017663",0.108039598883716,0.000393817823310149,0.0434785099694379
"Funhe2EKm017664",0.000399860192908168,0.153326454868424,0.580548800496328
"Funhe2EKm017667",0.292670232187243,0.000148951895780928,0.594317427801463
"Funhe2EKm017668",0.00197790119898892,0.484188810265337,0.0246135625680099
"Funhe2EKm017669",0.0087745470452101,0.949782059647456,0.404204004915445
"Funhe2EKm017670",0.671618686528888,0.106139860653616,0.0762287018688754
"Funhe2EKm017671",0.463355013041463,0.85608109467406,0.993060923292043
"Funhe2EKm017672",0.0298989246390707,0.190854946161643,0.568328263718555
"Funhe2EKm017673",0.000475089479725288,0.547534954230075,0.108692556879462
"Funhe2EKm017674",0.000325688082083707,0.0475021273354328,0.438982321714996
"Funhe2EKm017675",0.00138380721942437,0.223144704918172,0.385431690452245
"Funhe2EKm017677",0.0316698389774257,0.457448000995544,0.689924931511234
"Funhe2EKm017679",0.0185953499925464,0.620848772359749,0.198995446656986
"Funhe2EKm017682",0.000263511820884081,0.0943427197008353,0.48267874453415
"Funhe2EKm017683",0.0273406996419523,0.518789166434123,0.8651586725796
"Funhe2EKm017684",0.85074026488787,0.918041737340371,0.767528519547398
"Funhe2EKm017685",0.177128031103043,0.60048804420337,0.326867981110866
"Funhe2EKm017686",4.42161883969164e-05,0.0365882160552487,0.112422540694428
"Funhe2EKm017687",0.000956800363676781,4.69211965312315e-05,0.569571411367092
"Funhe2EKm017689",0.474834261252205,0.442853520685386,0.641318581142049
"Funhe2EKm017690",0.243391881943031,0.655003624735873,0.0917592409981454
"Funhe2EKm017691",0.000178545776541425,0.418964747039203,0.325406917226977
"Funhe2EKm017692",0.0623725792613743,0.0545030370959614,0.94780522462117
"Funhe2EKm017693",0.0211928138291037,0.000194566516660348,0.00074638311813086
"Funhe2EKm017694",0.00539391118783572,0.000449101960524171,0.496353137836146
"Funhe2EKm017696",0.162913925941568,0.0917146345765792,0.483957812215608
"Funhe2EKm017697",0.135199745773771,1.87746800607212e-09,0.01565138337395
"Funhe2EKm017699",0.219637918605621,0.858470054252535,0.357742438871596
"Funhe2EKm017700",0.0224624799612182,0.0521337278816611,0.149627740653856
"Funhe2EKm017701",0.155988064810283,0.234377604727152,0.717923546622783
"Funhe2EKm017702",0.648364532729512,0.124769331212726,0.143038748513266
"Funhe2EKm017703",0.00748020019543074,0.349702154802757,0.428305800270782
"Funhe2EKm017704",3.13116128315911e-07,0.00089558991164284,0.323954739880327
"Funhe2EKm017705",0.0682015250361099,0.662800333536119,0.635094500756306
"Funhe2EKm017706",0.000884928209815608,0.0121541837666846,0.246353827366683
"Funhe2EKm017707",0.434373189045422,0.717648867275593,0.574740737950837
"Funhe2EKm017709",0.445063826007367,0.767042743392145,0.940763128540974
"Funhe2EKm017710",0.203614300734207,0.205216823662479,0.507378959449022
"Funhe2EKm017711",5.99950934411902e-06,0.0699909794539569,0.246071397277974
"Funhe2EKm017713",0.181501689523688,0.283580898882492,0.561930574864342
"Funhe2EKm017714",0.849153087844456,0.760021953417026,0.0464000861772296
"Funhe2EKm017715",0.00260607125278052,0.14138977450377,0.0386367492353625
"Funhe2EKm017716",0.000921514506390425,0.000117989257622802,0.00625129590599395
"Funhe2EKm017718",3.62483049635548e-06,0.00215463687964412,0.451774826013414
"Funhe2EKm017719",0.0195540353873469,0.000179601373875066,0.331458694714581
"Funhe2EKm017720",0.0120004319840039,0.0520010906147836,0.0558468627430876
"Funhe2EKm017721",0.00399181724711174,7.42278355499735e-05,0.185015384714646
"Funhe2EKm017722",0.686680696629984,0.42883047192665,0.854358393760028
"Funhe2EKm017723",0.00369103250818473,0.534408597969678,0.26934144727005
"Funhe2EKm017724",4.65079821551111e-07,0.47034571879246,0.519628863532399
"Funhe2EKm017725",9.11932021804684e-05,0.00552209701111374,0.228848982450096
"Funhe2EKm017727",0.0633826454266895,0.00126464667088272,0.338270322070098
"Funhe2EKm017728",0.0150422547300352,0.0435953964161723,0.914130056300316
"Funhe2EKm017730",0.67090484345916,0.959723920422649,0.806361802611472
"Funhe2EKm017731",0.797716070884201,0.835374880298198,0.31343746799319
"Funhe2EKm017732",2.66083624007539e-05,0.00529276985796878,0.645567864107124
"Funhe2EKm017734",0.00540939044012791,0.966537755759872,0.550627281176974
"Funhe2EKm017735",1.59874795067267e-05,0.569048810684566,0.075159942656047
"Funhe2EKm017736",0.38156592041813,0.0393994281900197,0.414723081605434
"Funhe2EKm017738",8.86725999985819e-05,0.00909155603721899,0.827278667735364
"Funhe2EKm017742",0.534322459466586,0.295317119364728,0.898713347798225
"Funhe2EKm017743",2.05729012830598e-05,0.128540470483719,0.638739992123395
"Funhe2EKm017745",0.921398360960294,0.163613927989532,0.0770644339291761
"Funhe2EKm017746",0.722452246028104,0.330969956638416,0.989108911315948
"Funhe2EKm017747",0.0198034174389978,0.00973828538726272,0.432029017687698
"Funhe2EKm017748",0.253043797541976,0.574837504372386,0.85006728617691
"Funhe2EKm017749",4.7853340016991e-08,0.121025951228464,0.0242795483720992
"Funhe2EKm017752",0.0399540463859873,0.0238756986012979,0.000806298530254268
"Funhe2EKm017753",0.569793254815626,0.0784838381440983,0.0210032088377605
"Funhe2EKm017754",0.0753006782940144,0.779908339825467,0.601694484621857
"Funhe2EKm017757",5.52560892856836e-05,0.00480617680561332,0.26272422466464
"Funhe2EKm017758",0.0192825431998017,0.512978647407266,0.775494064010713
"Funhe2EKm017759",0.684298378533299,0.0754543016103837,0.799541967921086
"Funhe2EKm017763",0.138354797371581,0.953965151803078,0.711016537692169
"Funhe2EKm017774",0.145941438246977,0.899667640992454,0.512274162169583
"Funhe2EKm017775",0.0128582578226636,0.175715347819776,0.901500650118265
"Funhe2EKm017776",0.0613328698238103,0.220908996591307,0.0335887083629047
"Funhe2EKm017783",0.27600202015494,0.038752794433437,0.514572249689566
"Funhe2EKm017784",0.0236772247345458,0.0767093464050004,0.936433807613143
"Funhe2EKm017787",0.00521786704093212,0.0205969888109415,0.172173204762198
"Funhe2EKm017788",0.0512435506722539,0.19809595257703,0.772211862279241
"Funhe2EKm017789",0.00127868607693206,0.0311701327458242,0.706328643010019
"Funhe2EKm017793",0.405537567951157,0.263538794290168,0.309646155337657
"Funhe2EKm017795",0.484037968204193,0.373112366147071,0.0694366236319649
